symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund,data_load_date
V,366.84,0.955,7150039,7.11361E+11,2.36,252.7-369.15,-1.06,Visa Inc.,USD,0001403161,US92826C8394,92826C839,New York Stock Exchange,NYSE,Financial - Credit Services,https://usa.visa.com,"Visa Inc. operates as a payments technology company worldwide. The company facilitates digital payments among consumers, merchants, financial institutions, businesses, strategic partners, and government entities. It operates VisaNet, a transaction processing network that enables authorization, clearing, and settlement of payment transactions. In addition, the company offers card products, platforms, and value-added services. It provides its services under the Visa, Visa Electron, Interlink, VPAY, and PLUS brands. Visa Inc. has a strategic agreement with Ooredoo to provide an enhanced payment experience for Visa cardholders and Ooredoo customers in Qatar. Visa Inc. was founded in 1958 and is headquartered in San Francisco, California.",Mr. Ryan M. McInerney,Financial Services,US,28800,650 432 3200,PO Box 8999,San Francisco,CA,94128-8999,119.59147,246.7335286,https://images.financialmodelingprep.com/symbol/V.png,2008-03-19,FALSE,FALSE,TRUE,FALSE,FALSE,2025-05-20
MA,581.11,1.061,2945647,5.23733E+11,2.84,428.86-588.45,-5.3,Mastercard Incorporated,USD,0001141391,US57636Q1040,57636Q104,New York Stock Exchange,NYSE,Financial - Credit Services,https://www.mastercard.com,"Mastercard Incorporated, a technology company, provides transaction processing and other payment-related products and services in the United States and internationally. It facilitates the processing of payment transactions, including authorization, clearing, and settlement, as well as delivers other payment-related products and services. The company offers integrated products and value-added services for account holders, merchants, financial institutions, businesses, governments, and other organizations, such as programs that enable issuers to provide consumers with credits to defer payments; prepaid programs and management services; commercial credit and debit payment products and solutions; and payment products and solutions that allow its customers to access funds in deposit and other accounts. It also provides value-added products and services comprising cyber and intelligence solutions for parties to transact, as well as proprietary insights, drawing on principled use of consumer, and merchant data services. In addition, the company offers analytics, test and learn, consulting, managed services, loyalty, processing, and payment gateway solutions for e-commerce merchants. Further, it provides open banking and digital identity platforms services. The company offers payment solutions and services under the MasterCard, Maestro, and Cirrus. Mastercard Incorporated was founded in 1966 and is headquartered in Purchase, New York.",Mr. Michael  Miebach,Financial Services,US,35300,914 249 2000,2000 Purchase Street,Purchase,NY,10577,211.24149,367.758512,https://images.financialmodelingprep.com/symbol/MA.png,2006-05-25,FALSE,FALSE,TRUE,FALSE,FALSE,2025-05-20
NFLX,1192.02,1.585,5159359,5.07289E+11,0,587.04-1196.5,0.38,"Netflix, Inc.",USD,0001065280,US64110L1061,64110L106,NASDAQ Global Select,NASDAQ,Entertainment,https://www.netflix.com,"Netflix, Inc. provides entertainment services. It offers TV series, documentaries, feature films, and mobile games across various genres and languages. The company provides members the ability to receive streaming content through a host of internet-connected devices, including TVs, digital video players, television set-top boxes, and mobile devices. It also provides DVDs-by-mail membership services in the United States. The company has approximately 222 million paid members in 190 countries. Netflix, Inc. was incorporated in 1997 and is headquartered in Los Gatos, California.",Mr. Theodore A. Sarandos,Communication Services,US,14000,408 540 3700,100 Winchester Circle,Los Gatos,CA,95032,1028.82599,158.8840054,https://images.financialmodelingprep.com/symbol/NFLX.png,2002-05-23,FALSE,FALSE,TRUE,FALSE,FALSE,2025-05-20
XOM,104.95,0.475,17593027,4.52297E+11,3.92,97.8-126.34,-1.52,Exxon Mobil Corporation,USD,0000034088,US30231G1022,30231G102,New York Stock Exchange,NYSE,Oil & Gas Integrated,https://corporate.exxonmobil.com,"Exxon Mobil Corporation explores for and produces crude oil and natural gas in the United States and internationally. It operates through Upstream, Downstream, and Chemical segments. The company is also involved in the manufacture, trade, transport, and sale of crude oil, natural gas, petroleum products, petrochemicals, and other specialty products; manufactures and sells petrochemicals, including olefins, polyolefins, aromatics, and various other petrochemicals; and captures and stores carbon, hydrogen, and biofuels. As of December 31, 2021, it had approximately 20,528 net operated wells with proved reserves. The company was founded in 1870 and is headquartered in Irving, Texas.",Mr. Darren W. Woods,Energy,US,61000,972-940-6000,5959 Las Colinas Boulevard,Irving,TX,75039-2298,-183.55628,302.2262839,https://images.financialmodelingprep.com/symbol/XOM.png,1978-01-13,FALSE,FALSE,TRUE,FALSE,FALSE,2025-05-20
COST,1036.82,0.99,2468311,4.60019E+11,4.78,788.2-1078.23,2.48,Costco Wholesale Corporation,USD,0000909832,US22160K1051,22160K105,NASDAQ Global Select,NASDAQ,Discount Stores,https://www.costco.com,"Costco Wholesale Corporation, together with its subsidiaries, engages in the operation of membership warehouses in the United States, Puerto Rico, Canada, the United Kingdom, Mexico, Japan, Korea, Australia, Spain, France, Iceland, China, and Taiwan. It offers branded and private-label products in a range of merchandise categories. The company offers sundries, dry groceries, candies, coolers, freezers, liquor, and tobacco and deli products; appliances, electronics, health and beauty aids, hardware, garden and patio products, sporting goods, tires, toys and seasonal products, office supplies, automotive care products, postages, tickets, apparel, small appliances, furniture, domestics, housewares, special order kiosks, and jewelry; and meat, produce, service deli, and bakery products. It also operates pharmacies, opticals, food courts, hearing-aid centers, and tire installation centers, as well as 636 gas stations; and offers business delivery, travel, same-day grocery, and various other services online in various countries. As of August 29, 2021, the company operated 815 membership warehouses, including 564 in the United States and Puerto Rico, 105 in Canada, 39 in Mexico, 30 in Japan, 29 in the United Kingdom, 16 in South Korea, 14 in Taiwan, 12 in Australia, 3 in Spain, 1 in Iceland, 1 in France, and 1 in China. It also operates e-commerce websites in the United States, Canada, the United Kingdom, Mexico, South Korea, Taiwan, Japan, and Australia. The company was formerly known as Costco Companies, Inc. and changed its name to Costco Wholesale Corporation in August 1999. Costco Wholesale Corporation was founded in 1976 and is based in Issaquah, Washington.",Mr. Ron M. Vachris,Consumer Defensive,US,333000,425 313 8100,999 Lake Drive,Issaquah,WA,98027,638.54597,398.6540344,https://images.financialmodelingprep.com/symbol/COST.png,1986-07-09,FALSE,FALSE,TRUE,FALSE,FALSE,2025-05-20
UNH,321.58,0.571,12379955,2.91718E+11,8.4,248.88-630.73,5.69,UnitedHealth Group Incorporated,USD,0000731766,US91324P1021,91324P102,New York Stock Exchange,NYSE,Medical - Healthcare Plans,https://www.unitedhealthgroup.com,"UnitedHealth Group Incorporated operates as a diversified health care company in the United States. It operates through four segments: UnitedHealthcare, Optum Health, Optum Insight, and Optum Rx. The UnitedHealthcare segment offers consumer-oriented health benefit plans and services for national employers, public sector employers, mid-sized employers, small businesses, and individuals; health care coverage and well-being services to individuals age 50 and older addressing their needs for preventive and acute health care services, as well as services dealing with chronic disease and other specialized issues for older individuals; Medicaid plans, children's health insurance and health care programs; health and dental benefits; and hospital and clinical services. The OptumHealth segment provides access to networks of care provider specialists, health management services, care delivery, consumer engagement, and financial services. This segment serves individuals directly through care delivery systems, employers, payers, and government entities. The OptumInsight segment offers software and information products, advisory consulting arrangements, and managed services outsourcing contracts to hospital systems, physicians, health plans, governments, life sciences companies, and other organizations. The OptumRx segment provides pharmacy care services and programs, including retail network contracting, home delivery, specialty and compounding pharmacy, and purchasing and clinical capabilities, as well as develops programs in the areas of step therapy, formulary management, drug adherence, and disease/drug therapy management. UnitedHealth Group Incorporated was incorporated in 1977 and is based in Minnetonka, Minnesota.",Mr. Stephen J. Hemsley,Healthcare,US,400000,952 936 1300,UnitedHealth Group Center,Minnetonka,MN,55343,-691.19446,1069.944458,https://images.financialmodelingprep.com/symbol/UNH.png,1984-10-17,FALSE,FALSE,TRUE,FALSE,FALSE,2025-05-20
HD,377.05,1.056,3835993,3.74761E+11,9.05,323.77-439.37,-2.33,"The Home Depot, Inc.",USD,0000354950,US4370761029,437076102,New York Stock Exchange,NYSE,Home Improvement,https://www.homedepot.com,"The Home Depot, Inc. operates as a home improvement retailer. It operates The Home Depot stores that sell various building materials, home improvement products, lawn and garden products, and d̩cor products, as well as facilities maintenance, repair, and operations products The company also offers installation services for flooring, cabinets and cabinet makeovers, countertops, furnaces and central air systems, and windows. In addition, it provides tool and equipment rental services. The company primarily serves homeowners; and professional renovators/remodelers, general contractors, maintenance professionals, handymen, property managers, building service contractors, and specialty tradesmen, such as electricians, plumbers, and painters. It also sells its products through websites, including homedepot.com; blinds.com, an online site for custom window coverings; and thecompanystore.com, an online site for textiles and d̩cor products. As of December 31, 2021, the company operated 2,317 stores in the United States. The Home Depot, Inc. was incorporated in 1978 and is based in Atlanta, Georgia.",Mr. Edward P. Decker,Consumer Cyclical,US,470100,770 433 8211,2455 Paces Ferry Road,Atlanta,GA,30339,84.95718,292.6378185,https://images.financialmodelingprep.com/symbol/HD.png,1981-09-22,FALSE,FALSE,TRUE,FALSE,FALSE,2025-05-20
PG,165.64,0.411,8763057,3.8835E+11,4.0763,156.58-180.43,0.87,The Procter & Gamble Company,USD,0000080424,US7427181091,742718109,New York Stock Exchange,NYSE,Household & Personal Products,https://www.pginvestor.com,"The Procter & Gamble Company provides branded consumer packaged goods worldwide. It operates through five segments: Beauty; Grooming; Health Care; Fabric & Home Care; and Baby, Feminine & Family Care. The Beauty segment offers conditioners, shampoos, styling aids, and treatments under the Head & Shoulders, Herbal Essences, Pantene, and Rejoice brands; and antiperspirants and deodorants, personal cleansing, and skin care products under the Olay, Old Spice, Safeguard, Secret, and SK-II brands. The Grooming segment provides shave care products and appliances under the Braun, Gillette, and Venus brand names. The Health Care segment offers toothbrushes, toothpastes, and other oral care products under the Crest and Oral-B brand names; and gastrointestinal, rapid diagnostics, respiratory, vitamins/minerals/supplements, pain relief, and other personal health care products under the Metamucil, Neurobion, Pepto-Bismol, and Vicks brands. The Fabric & Home Care segment provides fabric enhancers, laundry additives, and laundry detergents under the Ariel, Downy, Gain, and Tide brands; and air care, dish care, P&G professional, and surface care products under the Cascade, Dawn, Fairy, Febreze, Mr. Clean, and Swiffer brands. The Baby, Feminine & Family Care segment offers baby wipes, taped diapers, and pants under the Luvs and Pampers brands; adult incontinence and feminine care products under the Always, Always Discreet, and Tampax brands; and paper towels, tissues, and toilet papers under the Bounty, Charmin, and Puffs brands. The company sells its products primarily through mass merchandisers, e-commerce, grocery stores, membership club stores, drug stores, department stores, distributors, wholesalers, specialty beauty stores, high-frequency stores, pharmacies, electronics stores, and professional channels, as well as directly to consumers. The Procter & Gamble Company was founded in 1837 and is headquartered in Cincinnati, Ohio.",Mr. Jon R. Moeller,Consumer Defensive,US,108000,513 983 1100,One Procter & Gamble Plaza,Cincinnati,OH,45202,-74.50646,240.0914644,https://images.financialmodelingprep.com/symbol/PG.png,1978-01-13,FALSE,FALSE,TRUE,FALSE,FALSE,2025-05-20
ORCL,160.31,1.276,10570196,4.49546E+11,1.7,114.55-198.31,0.67,Oracle Corporation,USD,0001341439,US68389X1054,68389X105,New York Stock Exchange,NYSE,Software - Infrastructure,https://www.oracle.com,"Oracle Corporation offers products and services that address enterprise information technology environments worldwide. Its Oracle cloud software as a service offering include various cloud software applications, including Oracle Fusion cloud enterprise resource planning (ERP), Oracle Fusion cloud enterprise performance management, Oracle Fusion cloud supply chain and manufacturing management, Oracle Fusion cloud human capital management, Oracle Advertising, and NetSuite applications suite, as well as Oracle Fusion Sales, Service, and Marketing. The company also offers cloud-based industry solutions for various industries; Oracle application licenses; and Oracle license support services. In addition, it provides cloud and license business' infrastructure technologies, such as the Oracle Database, an enterprise database; Java, a software development language; and middleware, including development tools and others. The company's cloud and license business' infrastructure technologies also comprise cloud-based compute, storage, and networking capabilities; and Oracle autonomous database, MySQL HeatWave, Internet-of-Things, digital assistant, and blockchain. Further, it provides hardware products and other hardware-related software offerings, including Oracle engineered systems, enterprise servers, storage solutions, industry-specific hardware, virtualization software, operating systems, management software, and related hardware services; and consulting and customer services. The company markets and sells its cloud, license, hardware, support, and services offerings directly to businesses in various industries, government agencies, and educational institutions, as well as through indirect channels. Oracle Corporation was founded in 1977 and is headquartered in Austin, Texas.",Ms. Safra Ada Catz,Technology,US,159000,737 867 1000,2300 Oracle Way,Austin,TX,78741,83.11488,77.12511725,https://images.financialmodelingprep.com/symbol/ORCL.png,1986-03-12,FALSE,FALSE,TRUE,FALSE,FALSE,2025-05-20
JNJ,153.66,0.411,9783227,3.69717E+11,4.96,140.68-169.99,1.17,Johnson & Johnson,USD,0000200406,US4781601046,478160104,New York Stock Exchange,NYSE,Drug Manufacturers - General,https://www.jnj.com,"Johnson & Johnson, together with its subsidiaries, researches and develops, manufactures, and sells various products in the healthcare field worldwide. The company's Consumer Health segment offers baby care products under the JOHNSON'S and AVEENO Baby brands; oral care products under the LISTERINE brand; skin health/beauty products under the AVEENO, CLEAN & CLEAR, DR. CI:LABO, NEUTROGENA, and OGX brands; TYLENOL acetaminophen products; SUDAFED cold, flu, and allergy products; BENADRYL and ZYRTEC allergy products; MOTRIN IB ibuprofen products; NICORETTE smoking cessation products; and PEPCID acid reflux products. It also offers STAYFREE and CAREFREE sanitary pads; o.b. tampons; adhesive bandages under the BAND-AID brand; and first aid products under the NEOSPORIN brand. It serves general public, retail outlets, and distributors. The company's Pharmaceutical segment offers products for rheumatoid arthritis, psoriatic arthritis, inflammatory bowel disease, and psoriasis; HIV/AIDS and COVID-19 infectious diseases; mood disorders, neurodegenerative disorders, and schizophrenia; prostate cancer, hematologic malignancies, lung cancer, and bladder cancer; thrombosis, diabetes and macular degeneration; and pulmonary arterial hypertension. This segment serves retailers, wholesalers, distributors, hospitals, and healthcare professionals directly for prescription use. Its MedTech segment provides electrophysiology products to treat cardiovascular diseases; neurovascular care products to treat hemorrhagic and ischemic stroke; orthopaedics products in support of hips, knees, trauma, spine, sports, and other; advanced and general surgery solutions that focus on breast aesthetics, ear, nose, and throat procedures; and disposable contact lenses and ophthalmic products related to cataract and laser refractive surgery under the ACUVUE brand. This segment serves wholesalers, hospitals, and retailers. The company was founded in 1886 and is based in New Brunswick, New Jersey.",Mr. Joaquin  Duato,Healthcare,US,138100,732 524 0400,One Johnson & Johnson Plaza,New Brunswick,NJ,08933,-64.90017,218.6551744,https://images.financialmodelingprep.com/symbol/JNJ.png,1943-01-02,FALSE,FALSE,TRUE,FALSE,FALSE,2025-05-20
ABBV,184.85,0.551,8219614,3.26519E+11,6.38,153.58-218.66,-0.86,AbbVie Inc.,USD,0001551152,US00287Y1091,00287Y109,New York Stock Exchange,NYSE,Drug Manufacturers - General,https://www.abbvie.com,"AbbVie Inc. discovers, develops, manufactures, and sells pharmaceuticals in the worldwide. The company offers HUMIRA, a therapy administered as an injection for autoimmune and intestinal Beh̤et's diseases; SKYRIZI to treat moderate to severe plaque psoriasis in adults; RINVOQ, a JAK inhibitor for the treatment of moderate to severe active rheumatoid arthritis in adult patients; IMBRUVICA to treat adult patients with chronic lymphocytic leukemia (CLL), small lymphocytic lymphoma (SLL), and VENCLEXTA, a BCL-2 inhibitor used to treat adults with CLL or SLL; and MAVYRET to treat patients with chronic HCV genotype 1-6 infection. It also provides CREON, a pancreatic enzyme therapy for exocrine pancreatic insufficiency; Synthroid used in the treatment of hypothyroidism; Linzess/Constella to treat irritable bowel syndrome with constipation and chronic idiopathic constipation; Lupron for the palliative treatment of advanced prostate cancer, endometriosis and central precocious puberty, and patients with anemia caused by uterine fibroids; and Botox therapeutic. In addition, the company offers ORILISSA, a nonpeptide small molecule gonadotropin-releasing hormone antagonist for women with moderate to severe endometriosis pain; Duopa and Duodopa, a levodopa-carbidopa intestinal gel to treat Parkinson's disease; Lumigan/Ganfort, a bimatoprost ophthalmic solution for the reduction of elevated intraocular pressure (IOP) in patients with open angle glaucoma (OAG) or ocular hypertension; Ubrelvy to treat migraine with or without aura in adults; Alphagan/ Combigan, an alpha-adrenergic receptor agonist for the reduction of IOP in patients with OAG; and Restasis, a calcineurin inhibitor immunosuppressant to increase tear production, as well as other eye care products. AbbVie Inc. has a research collaboration with Dragonfly Therapeutics, Inc. The company was incorporated in 2012 and is headquartered in North Chicago, Illinois.",Mr. Robert A. Michael CPA,Healthcare,US,55000,847 932 7900,1 North Waukegan Road,North Chicago,IL,60064-6400,-302.7001,487.210095,https://images.financialmodelingprep.com/symbol/ABBV.png,2013-01-02,FALSE,FALSE,TRUE,FALSE,FALSE,2025-05-20
BAC,44.69,1.28,49820188,3.366E+11,1.02,33.07-48.08,-0.08,Bank of America Corporation,USD,0000070858,US0605051046,060505104,New York Stock Exchange,NYSE,Banks - Diversified,https://www.bankofamerica.com,"Bank of America Corporation, through its subsidiaries, provides banking and financial products and services for individual consumers, small and middle-market businesses, institutional investors, large corporations, and governments worldwide. Its Consumer Banking segment offers traditional and money market savings accounts, certificates of deposit and IRAs, noninterest-and interest-bearing checking accounts, and investment accounts and products; and credit and debit cards, residential mortgages, and home equity loans, as well as direct and indirect loans, such as automotive, recreational vehicle, and consumer personal loans. The company's Global Wealth & Investment Management segment offers investment management, brokerage, banking, and trust and retirement products and services; and wealth management solutions, as well as customized solutions, including specialty asset management services. Its Global Banking segment provides lending products and services, including commercial loans, leases, commitment facilities, trade finance, and commercial real estate and asset-based lending; treasury solutions, such as treasury management, foreign exchange, and short-term investing options and merchant services; working capital management solutions; and debt and equity underwriting and distribution, and merger-related and other advisory services. The company's Global Markets segment offers market-making, financing, securities clearing, settlement, and custody services, as well as risk management products using interest rate, equity, credit, currency and commodity derivatives, foreign exchange, fixed-income, and mortgage-related products. As of December 31, 2021, it served approximately 67 million consumer and small business clients with approximately 4,200 retail financial centers; approximately 16,000 ATMs; and digital banking platforms with approximately 41 million active users. The company was founded in 1784 and is based in Charlotte, North Carolina.",Mr. Brian Thomas Moynihan,Financial Services,US,213000,704 386 5681,Bank of America Corporate Center,Charlotte,NC,28255,71.83019,-27.07019228,https://images.financialmodelingprep.com/symbol/BAC.png,1973-02-21,FALSE,FALSE,TRUE,FALSE,FALSE,2025-05-20
KO,71.69,0.474,18834209,3.08573E+11,1.965,60.62-74.38,-0.24,The Coca-Cola Company,USD,0000021344,US1912161007,191216100,New York Stock Exchange,NYSE,Beverages - Non-Alcoholic,https://www.coca-colacompany.com,"The Coca-Cola Company, a beverage company, manufactures, markets, and sells various nonalcoholic beverages worldwide. The company provides sparkling soft drinks, sparkling flavors; water, sports, coffee, and tea; juice, value-added dairy, and plant-based beverages; and other beverages. It also offers beverage concentrates and syrups, as well as fountain syrups to fountain retailers, such as restaurants and convenience stores. The company sells its products under the Coca-Cola, Diet Coke/Coca-Cola Light, Coca-Cola Zero Sugar, caffeine free Diet Coke, Cherry Coke, Fanta Orange, Fanta Zero Orange, Fanta Zero Sugar, Fanta Apple, Sprite, Sprite Zero Sugar, Simply Orange, Simply Apple, Simply Grapefruit, Fresca, Schweppes, Thums Up, Aquarius, Ayataka, BODYARMOR, Ciel, Costa, Dasani, dogadan, FUZE TEA, Georgia, glac̩au smartwater, glac̩au vitaminwater, Gold Peak, Ice Dew, I LOHAS, Powerade, Topo Chico, AdeS, Del Valle, fairlife, innocent, Minute Maid, and Minute Maid Pulpy brands. It operates through a network of independent bottling partners, distributors, wholesalers, and retailers, as well as through bottling and distribution operators. The company was founded in 1886 and is headquartered in Atlanta, Georgia.",Mr. James Robert B. Quincey,Consumer Defensive,US,69700,404 676 2121,One Coca-Cola Plaza,Atlanta,GA,30313,-84.1453,155.7502992,https://images.financialmodelingprep.com/symbol/KO.png,1919-09-05,FALSE,FALSE,TRUE,FALSE,FALSE,2025-05-20
PLTR,125.59,2.684,110066211,2.96381E+11,0,20.63-133.49,-0.74,Palantir Technologies Inc.,USD,0001321655,US69608A1088,69608A108,NASDAQ Global Select,NASDAQ,Software - Infrastructure,https://www.palantir.com,"Palantir Technologies Inc. builds and deploys software platforms for the intelligence community to assist in counterterrorism investigations and operations in the United States, the United Kingdom, and internationally. The company provides Palantir Gotham, a software platform which enables users to identify patterns hidden deep within datasets, ranging from signals intelligence sources to reports from confidential informants, as well as facilitates the handoff between analysts and operational users, helping operators plan and execute real-world responses to threats that have been identified within the platform. It also offers Palantir Foundry, a platform that transforms the ways organizations operate by creating a central operating system for their data; and allows individual users to integrate and analyze the data they need in one place. In addition, it provides Palantir Apollo, a software that delivers software and updates across the business, as well as enables customers to deploy their software virtually in any environment; and Palantir Artificial Intelligence Platform (AIP) that provides unified access to open-source, self-hosted, and commercial large language models (LLM) that can transform structured and unstructured data into LLM-understandable objects and can turn organizations' actions and processes into tools for humans and LLM-driven agents. The company was incorporated in 2003 and is headquartered in Denver, Colorado.",Dr. Alexander C. Karp J.D.,Technology,US,4001,720 358 3679,1200 17th Street,Denver,CO,80202,122.80143,3.738572572,https://images.financialmodelingprep.com/symbol/PLTR.png,2020-09-30,FALSE,FALSE,TRUE,FALSE,FALSE,2025-05-20
